Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRC01,OUT049,2245.3666402404388
NCK30,OUT046,2324.077848282258
FDU39,OUT013,2361.140539948721
FDB49,OUT013,2309.118549971489
FDS12,OUT045,2243.7084877243574
FDR57,OUT018,2174.8036889386904
FDX22,OUT027,3691.2488625512624
FDC60,OUT013,2294.9419413284045
NCE42,OUT049,2320.2191338759253
NCK42,OUT049,2253.034336393481
DRE01,OUT017,2213.9620531871747
FDE57,OUT018,2194.157841607945
DRK59,OUT019,363.8622064973915
FDB10,OUT027,3691.2488625512624
FDQ25,OUT046,2293.407063670089
FDY26,OUT017,2265.737493448875
FDG28,OUT049,2261.9594360957362
FDM14,OUT049,2284.222875408267
NCH29,OUT049,2243.344932573077
FDD48,OUT049,2267.4328397805443
FDC17,OUT045,2258.7480203718037
DRH49,OUT027,3691.2488625512624
FDN44,OUT018,2211.6628714107105
FDC29,OUT045,2240.2074817638045
DRK01,OUT019,363.8622064973915
FDD48,OUT017,2215.416696508813
FDB59,OUT013,2358.181943362338
FDY45,OUT010,335.0569722435562
FDX60,OUT035,2252.257493431297
FDT09,OUT010,323.46913561355655
DRB24,OUT018,2190.1390812447753
FDL13,OUT035,2249.791996275978
FDN16,OUT035,2243.6282533876806
FDK57,OUT013,2318.4627841901483
FDO22,OUT027,3691.2488625512624
FDC57,OUT010,347.8775574512151
FDZ13,OUT027,3691.2488625512624
FDW27,OUT013,2297.086923853532
FDX10,OUT049,2247.6595525948856
FDY08,OUT018,2193.1469877742643
FDA49,OUT017,2261.2995985693005
FDC32,OUT018,2237.304041826029
FDO04,OUT035,2263.352230630233
NCZ54,OUT013,2340.430363844041
FDY40,OUT045,2275.2668513124413
FDW36,OUT045,2253.8170260611655
FDE11,OUT017,2390.8918619220453
DRE37,OUT045,2265.4048626911654
NCK19,OUT017,2212.4827548939834
FDT19,OUT035,2218.9239718913836
FDE56,OUT045,2283.896091356058
FDZ57,OUT010,298.07451491377014
FDB35,OUT035,2381.6032070685096
FDF09,OUT010,279.41070144800483
FDO34,OUT046,2338.131182067577
FDA55,OUT046,2335.665684912258
NCM18,OUT035,2245.600651111936
FDJ20,OUT019,363.8622064973915
DRQ35,OUT019,363.8622064973915
FDG02,OUT013,2306.924257503255
NCU29,OUT018,2184.714987503073
FDL27,OUT027,3691.2488625512624
NCA54,OUT035,2262.859131199169
FDJ32,OUT035,2234.2347092259147
FDB21,OUT019,363.8622064973915
FDR46,OUT035,2264.5849792078925
FDZ32,OUT046,2289.2403734776
DRF36,OUT017,2243.5480190510034
NCU54,OUT017,2207.946240128196
NCI31,OUT017,2262.7788968624923
DRA59,OUT035,2222.2770480226172
NCC55,OUT045,2251.573423649825
FDE44,OUT018,2219.059362876668
NCN26,OUT018,2200.321584496243
FDC11,OUT049,2456.7147892635635
FDV24,OUT035,2209.283878014086
FDR40,OUT019,363.8622064973915
NCQ17,OUT049,2266.964395321034
FDC46,OUT045,2286.1150387958455
NCM18,OUT046,2314.9555088075776
FDK16,OUT046,2295.5520461952165
FDI28,OUT017,2234.672229291855
FDS11,OUT018,2202.74527021146
DRD13,OUT046,2324.817497428854
FDL36,OUT035,2255.9557391642757
FDI27,OUT013,2311.1402576388505
FDJ53,OUT019,363.8622064973915
FDS44,OUT045,2261.213517527123
FDE28,OUT046,2297.697028720344
FDQ33,OUT018,2212.649070272838
FDB37,OUT017,2264.011645440152
FDQ31,OUT045,2227.362241584592
NCQ05,OUT046,2307.0412629390034
FDE10,OUT013,2301.081029245149
FDF38,OUT017,2222.3447435152593
FDE50,OUT019,363.8622064973915
DRG37,OUT010,328.64667963972647
NCH06,OUT049,2276.82638394231
FDY14,OUT045,2249.6256808971234
FDO27,OUT017,2194.60790051792
FDQ19,OUT049,2252.4179621046515
FDZ26,OUT019,363.8622064973915
FDN51,OUT013,2356.209545638083
FDK20,OUT035,2243.6282533876806
FDD40,OUT018,2246.6729310162414
DRI25,OUT018,2243.4677847143266
FDH56,OUT017,2212.4827548939834
FDI36,OUT027,3691.2488625512624
DRH11,OUT018,2176.307642203435
NCV18,OUT017,2197.566497104303
DRI01,OUT049,2255.475178577247
DRE48,OUT049,2257.7434359601402
FDS51,OUT035,2247.3264991206593
FDM38,OUT017,2193.177912167835
FDB60,OUT027,3691.2488625512624
FDY58,OUT035,2238.943808792574
FDY22,OUT045,2280.1978456230795
FDF11,OUT027,3830.703114525283
FDZ51,OUT035,2237.2179607838507
FDQ45,OUT017,2211.0034566007917
FDF17,OUT035,2207.089585545852
NCF31,OUT027,3691.2488625512624
FDA37,OUT013,2306.702362759276
FDO51,OUT046,2284.3093791669617
FDF34,OUT013,2314.049544282127
FDD57,OUT018,2236.0712932483693
FDO37,OUT046,2290.5963969130253
FDR49,OUT049,2259.124114367119
FDS39,OUT049,2250.174359693311
FDI48,OUT027,3691.2488625512624
DRM35,OUT049,2263.981143763098
FDV57,OUT035,2256.6953883108717
FDZ55,OUT013,2298.0484677441063
FDI28,OUT035,2252.0109437157653
FDS21,OUT045,2296.7166765637176
FDT34,OUT013,2314.049544282127
DRI25,OUT035,2278.1452135621475
FDT47,OUT010,295.8630659769876
DRH39,OUT045,2300.9080217277597
NCD54,OUT045,2302.880419452015
FDU16,OUT027,3691.2488625512624
NCW29,OUT045,2267.8703598464845
FDV25,OUT027,3691.2488625512624
FDM56,OUT035,2263.845330061297
FDZ04,OUT027,3691.2488625512624
FDG59,OUT019,503.31645847141226
FDI56,OUT045,2234.9559728229747
FDS33,OUT035,2214.3874571255965
FDC23,OUT049,2444.387303486968
FDT11,OUT049,2266.626724222294
FDG17,OUT045,2232.6877154400813
FDZ44,OUT045,2239.1966279301237
FDJ52,OUT013,2303.423251542702
DRI23,OUT046,2343.8018255248107
DRE15,OUT010,314.59334585440774
NCF07,OUT013,2312.5702459889358
NCR29,OUT049,2253.4781258814382
FDE44,OUT019,363.8622064973915
FDT23,OUT035,2240.7264652474087
NCG06,OUT017,2244.780767628663
NCU41,OUT010,341.7138145629176
FDH46,OUT017,2198.355456194005
FDV31,OUT013,2316.515041437446
NCT41,OUT027,3691.2488625512624
FDE22,OUT027,3691.2488625512624
FDC26,OUT045,2249.107926494506
DRF51,OUT017,2241.82217104228
NCY53,OUT019,363.8622064973915
FDY21,OUT017,2238.617024740365
FDL27,OUT013,2298.6155320898297
FDZ34,OUT049,2388.642412805204
NCF43,OUT010,290.7273333909193
FDC21,OUT035,2253.4902420089566
FDL26,OUT013,2356.9491947846786
FDT25,OUT010,285.7470291371749
NCR30,OUT046,2352.4310655684276
DRL23,OUT019,363.8622064973915
NCR05,OUT049,2265.978196458906
NCE19,OUT018,2191.0513151922432
FDY07,OUT035,2239.68345793917
FDB10,OUT017,2213.4689537561107
FDP57,OUT013,2354.4836976293595
FDU48,OUT019,363.8622064973915
FDH48,OUT035,2248.066148267255
FDO33,OUT035,2254.2298911555527
NCU29,OUT045,2236.7311307748046
FDW35,OUT046,2324.2825865576883
FDH05,OUT010,319.52434016504594
FDP26,OUT049,2254.562944629779
DRG27,OUT035,2225.358919466766
FDQ33,OUT046,2316.681356816301
FDH20,OUT010,328.1535802086628
FDV14,OUT046,2348.732819835449
DRD01,OUT046,2310.5176139280034
NCI17,OUT049,2258.8035997369275
FDF39,OUT010,321.98983732036504
FDX37,OUT046,2330.7346906016196
NCX17,OUT035,2286.2813541747005
FDN03,OUT013,2316.515041437446
NCS41,OUT010,312.12784869908864
FDH34,OUT045,2241.3909203983576
NCX53,OUT018,2245.9332818696457
FDY31,OUT046,2280.339928746898
FDD20,OUT017,2233.932580145259
FDE51,OUT045,2228.0525807880813
FDV27,OUT046,2290.152607425068
FDF16,OUT035,2217.4939835412983
FDZ02,OUT049,2250.223669636417
NCK05,OUT045,2297.949425141377
FDM12,OUT027,3691.2488625512624
NCA05,OUT018,2249.1384281715605
FDX33,OUT045,2244.1769321838683
FDM25,OUT049,2268.9121380737356
FDE41,OUT018,2192.160788912137
FDW14,OUT045,2239.763692275847
NCD30,OUT046,2347.9931706888533
FDB23,OUT010,482.8939145456616
FDF45,OUT046,2340.596679222896
FDW20,OUT017,2266.477142595471
FDF47,OUT045,2441.1019228483765
NCR05,OUT019,363.8622064973915
DRB01,OUT046,2287.2926307248977
FDE36,OUT013,2294.128327267149
FDU56,OUT049,2299.2624080557134
FDB23,OUT049,2450.3044966597336
FDN48,OUT049,2282.00392796848
FDS43,OUT013,2325.6373809121264
NCN05,OUT013,2308.7980353412972
NCL53,OUT049,2253.157611251247
FDL56,OUT046,2320.3796025492798
FDH17,OUT018,2226.702404058157
FDP37,OUT046,2327.7760940152366
FDG09,OUT019,363.8622064973915
FDA55,OUT045,2283.6495416405264
FDX31,OUT049,2316.520888142947
FDJ41,OUT045,2232.613750525422
DRC24,OUT045,2286.854687942441
FDQ21,OUT035,2286.2813541747005
NCT54,OUT045,2241.711435028549
FDH08,OUT049,2253.2069211943535
FDY38,OUT018,2213.8818188504974
DRM11,OUT010,281.1612044282813
FDG32,OUT049,2314.055390987628
NCH18,OUT046,2296.7108298582166
FDI20,OUT035,2275.6797164068284
FDA33,OUT018,2178.773139358754
FDN45,OUT013,2363.6060371040403
FDT45,OUT010,326.92083163100324
FDR32,OUT035,2214.9298664997664
FDA48,OUT017,2223.824041808451
FDN23,OUT017,2217.7417623378174
NCR18,OUT035,2259.6539848972543
FDD45,OUT046,2293.3330987554295
FDI22,OUT018,2208.9508245398597
FDT09,OUT013,2342.89586099936
DRC24,OUT027,3691.2488625512624
FDT39,OUT046,2281.7206071538767
FDX28,OUT045,2230.0249785123365
FDA50,OUT018,2226.9489537736886
FDT33,OUT027,3691.2488625512624
FDQ60,OUT049,2246.722663675864
NCM19,OUT018,2209.1973742553914
FDF40,OUT046,2350.705217559704
NCI30,OUT035,2281.3503598640623
FDK34,OUT049,2282.00392796848
FDA38,OUT027,3691.2488625512624
FDT02,OUT045,2260.966967811591
FDC11,OUT017,2404.698645991832
FDD08,OUT046,2291.7798355475784
NCS29,OUT046,2295.2315315650253
DRI03,OUT010,278.49846750053666
FDK48,OUT035,2218.208977716341
FDM52,OUT049,2290.6331680120966
FDP49,OUT035,2225.876673869383
DRA24,OUT046,2346.26732268013
NCJ43,OUT049,2248.892301172545
FDE11,OUT045,2425.5692907698663
FDP01,OUT049,2318.4932858672023
FDQ59,OUT018,2216.305504565715
FDA43,OUT019,363.8622064973915
FDL14,OUT017,2204.174029480558
FDV50,OUT010,319.277790449514
FDT01,OUT027,3691.2488625512624
NCC42,OUT035,2255.462639733212
FDO28,OUT046,2279.2797649701106
FDD32,OUT019,363.8622064973915
FDV45,OUT035,2264.0918797768286
NCW17,OUT019,363.8622064973915
NCJ17,OUT027,3691.2488625512624
NCF18,OUT049,2306.6588995216707
FDP01,OUT045,2301.154571443292
FDH24,OUT045,2300.9080217277597
FDI38,OUT027,3691.2488625512624
FDX03,OUT035,2259.6539848972543
FDY28,OUT046,2287.6871102697487
FDN34,OUT018,2223.743807471774
FDJ02,OUT045,2283.6495416405264
FDW40,OUT019,363.8622064973915
FDX03,OUT017,2242.315270473344
FDE17,OUT027,3691.2488625512624
FDT58,OUT046,2295.2315315650253
FDI38,OUT013,2334.0200712402116
FDW22,OUT035,2229.303714915277
FDS15,OUT027,3691.2488625512624
NCX06,OUT013,2354.9767970604235
DRK47,OUT035,2220.4772350992343
FDC23,OUT027,3830.703114525283
FDM56,OUT010,331.11217679504557
FDP21,OUT046,2287.440560554217
FDP58,OUT046,2305.586619617365
FDA27,OUT019,363.8622064973915
FDK41,OUT019,363.8622064973915
NCH42,OUT046,2284.6792037402597
FDG29,OUT045,2285.6219393647816
FDW15,OUT018,2222.5110588941143
FDD28,OUT018,2199.5572803780938
FDQ37,OUT049,2318.4932858672023
FDC23,OUT035,2409.709874639147
FDV13,OUT035,2267.0504763632116
FDK33,OUT046,2338.8708312141725
FDO33,OUT013,2340.923463275105
FDN21,OUT017,2255.875504827599
NCW06,OUT027,3691.2488625512624
FDI38,OUT035,2247.3264991206593
FDC21,OUT027,3691.2488625512624
NCS05,OUT046,2307.5590173416203
NCN53,OUT049,2241.693049479013
FDV40,OUT010,334.3173230969603
FDG60,OUT017,2264.5047448712157
NCY30,OUT027,3691.2488625512624
FDM40,OUT045,2249.107926494506
NCO30,OUT046,2347.0069718267255
FDK10,OUT046,2279.3783848563235
FDM36,OUT045,2256.2825232164846
FDN10,OUT013,2324.897731765531
FDM46,OUT018,2183.137069323669
FDX50,OUT049,2315.2881395652876
FDP33,OUT045,2291.0460331064837
FDO12,OUT045,2276.499599890101
FDC28,OUT013,2307.1708072187866
FDO31,OUT045,2232.1699610374644
FDX45,OUT035,2264.0918797768286
FDV21,OUT049,2272.8815884937994
FDH04,OUT049,2246.328184131013
NCG54,OUT013,2327.856328351914
FDO13,OUT046,2289.634853022451
FDA09,OUT027,3691.2488625512624
FDC38,OUT017,2241.575621326748
NCO42,OUT046,2355.6362118703423
FDL45,OUT049,2293.0986651674157
NCK31,OUT013,2321.914480207595
FDM39,OUT017,2195.8159941240265
FDC22,OUT010,282.73912260768543
FDF46,OUT046,2285.7147125454935
FDQ37,OUT045,2301.154571443292
FDH41,OUT010,293.14352060313195
FDQ04,OUT046,2282.410946357366
NCQ02,OUT027,3691.2488625512624
FDJ57,OUT027,3691.2488625512624
NCE07,OUT049,2256.5106873824807
FDE56,OUT013,2353.2509490517
FDI20,OUT049,2310.3571452546494
FDK36,OUT018,2181.7810458882436
FDP08,OUT027,3691.2488625512624
FDF44,OUT017,2199.514239857005
NCU53,OUT017,2191.20551444358
FDF47,OUT035,2423.7632084244656
FDS55,OUT010,283.3801518680684
FDZ52,OUT010,343.43966257164084
FDL04,OUT018,2240.5091881279436
NCM26,OUT035,2282.583108441722
FDX43,OUT049,2244.05992674812
FDP52,OUT049,2308.384747530394
DRK49,OUT045,2268.61000899308
FDE38,OUT013,2300.341380098553
DRF13,OUT035,2241.1627562323615
FDK41,OUT010,319.277790449514
FDJ04,OUT027,3691.2488625512624
FDZ44,OUT018,2187.1804846583923
FDS11,OUT013,2324.1162711788334
FDA55,OUT049,2300.988256064437
NCW53,OUT046,2341.3363283694916
FDB49,OUT027,3691.2488625512624
FDD23,OUT017,2350.4577085748124
NCV42,OUT045,2229.7044638821453
NCZ29,OUT018,2220.785210885391
FDQ26,OUT013,2334.759720386807
FDV08,OUT017,2200.4018188329196
FDC53,OUT049,2258.9761845378
FDV58,OUT010,351.5758031841938
NCP02,OUT019,363.8622064973915
DRI37,OUT045,2276.9926993211648
FDQ12,OUT049,2278.5522319510333
FDE33,OUT046,2346.26732268013
FDX27,OUT045,2300.9080217277597
FDM22,OUT017,2233.1929309986635
NCH30,OUT019,363.8622064973915
FDC04,OUT017,2241.0825218956843
FDO38,OUT046,2335.9122346277895
FDV52,OUT027,3691.2488625512624
FDB32,OUT013,2369.769779992338
FDV43,OUT018,2225.716205196029
FDI24,OUT018,2197.609537625392
FDR40,OUT017,2209.0310588765365
FDW02,OUT049,2239.868581584077
FDE44,OUT049,2288.4142205723097
FDL38,OUT046,2318.900304256088
NCT54,OUT010,291.6395673383872
DRJ39,OUT010,348.617206597811
FDW55,OUT049,2278.3056822355015
DRF13,OUT019,363.8622064973915
NCW17,OUT049,2304.9330515129473
FDP13,OUT035,2221.4387789898087
FDS08,OUT018,2175.099548597329
NCP17,OUT035,2276.912464984488
NCO53,OUT035,2261.3798329059778
FDH19,OUT045,2294.2511794083985
FDJ04,OUT017,2252.916908241216
FDG10,OUT049,2248.8676462009917
FDA40,OUT010,327.6604807775989
FDI53,OUT045,2242.6976338906766
FDU09,OUT010,286.7825379424087
FDK60,OUT045,2280.1978456230795
FDR43,OUT017,2253.9031071033437
FDW22,OUT017,2211.965000491366
DRP47,OUT010,326.4277321999393
DRG48,OUT010,277.2657189228771
FDA14,OUT035,2260.886733474914
FDU49,OUT013,2364.345686250636
FDK28,OUT045,2226.9184520966346
FDT19,OUT046,2288.2788295870255
NCQ42,OUT045,2299.1821737190367
FDD03,OUT045,2264.4186638290375
NCM53,OUT013,2360.6474405176573
NCX53,OUT045,2297.949425141377
FDV14,OUT027,3691.2488625512624
NCZ54,OUT017,2236.3980773005783
FDB39,OUT013,2325.3908311965947
DRC24,OUT046,2338.8708312141725
FDY36,OUT013,2328.842527214041
FDN01,OUT035,2225.358919466766
DRH25,OUT046,2343.062176378215
FDV08,OUT046,2287.0953909524724
NCP53,OUT049,2288.9073200033736
FDU52,OUT010,286.04288879581304
NCI42,OUT045,2291.2925828220154
FDZ14,OUT035,2219.51569120866
FDF11,OUT046,2440.5783217402586
FDQ13,OUT018,2201.5543330739024
FDO32,OUT010,280.12569562304725
DRJ37,OUT018,2200.0750347807107
FDY43,OUT046,2324.077848282258
NCT41,OUT017,2241.575621326748
NCV17,OUT045,2291.7856822530794
FDM04,OUT027,3691.2488625512624
DRB48,OUT018,2229.4144509290077
FDM24,OUT013,2298.4429472889574
FDT37,OUT049,2285.9487234169906
NCO05,OUT010,284.612900445728
FDL13,OUT046,2319.14685397162
FDL15,OUT017,2252.1772590946202
FDB11,OUT018,2365.1704571700498
FDL14,OUT019,363.8622064973915
FDY10,OUT019,363.8622064973915
FDJ40,OUT049,2283.2366765461397
NCW18,OUT046,2325.3105968599175
NCY06,OUT013,2343.388960430424
DRE13,OUT018,2177.7869404966264
FDA26,OUT045,2237.569399807613
NCE19,OUT010,292.99559077381286
FDE33,OUT035,2276.912464984488
DRL59,OUT027,3691.2488625512624
FDY07,OUT046,2309.038315634812
FDF57,OUT018,2218.319713730072
FDM58,OUT035,2264.5849792078925
FDP26,OUT027,3691.2488625512624
FDY32,OUT046,2288.352794501685
FDD51,OUT010,303.745158371004
FDU22,OUT018,2207.7180759622
FDZ49,OUT018,2201.0612336428385
NCI42,OUT017,2256.6151539741945
FDT04,OUT027,3691.2488625512624
NCU41,OUT045,2291.7856822530794
FDS56,OUT045,2227.362241584592
NCN42,OUT017,2264.011645440152
FDK34,OUT046,2316.681356816301
FDB03,OUT017,2251.6841596635563
DRJ25,OUT035,2253.4902420089566
FDT25,OUT027,3691.2488625512624
FDN20,OUT013,2363.6060371040403
FDP09,OUT013,2365.5784348282955
FDM20,OUT019,363.8622064973915
NCG55,OUT046,2330.9812403171513
NCP14,OUT045,2239.640417418081
NCH06,OUT046,2311.5038127901307
FDV52,OUT013,2370.2628794234015
NCL07,OUT035,2249.791996275978
DRJ11,OUT027,3691.2488625512624
DRO59,OUT013,2326.3770300587225
FDW15,OUT010,324.45533447568414
NCQ30,OUT035,2219.5896561233194
NCN54,OUT019,363.8622064973915
FDY01,OUT027,3691.2488625512624
FDX39,OUT035,2252.0109437157653
FDH53,OUT027,3691.2488625512624
FDA57,OUT035,2274.446967829169
NCC07,OUT010,345.412060295896
FDU28,OUT013,2362.8663879574447
FDK36,OUT010,283.725321469813
FDR36,OUT018,2179.9319230217543
NCQ17,OUT035,2232.286966473213
FDS28,OUT019,363.8622064973915
FDE08,OUT045,2288.5805359511646
FDU22,OUT046,2311.750362505663
FDG41,OUT045,2242.4264292035914
FDO31,OUT010,282.09809334730244
FDM21,OUT019,363.8622064973915
FDU40,OUT017,2266.9702420265344
FDV36,OUT018,2239.029889834752
FDT10,OUT027,3691.2488625512624
FDX38,OUT045,2250.6118797592508
NCU30,OUT027,3691.2488625512624
NCV06,OUT049,2271.895389631672
FDT16,OUT035,2230.2899137774043
NCP41,OUT027,3691.2488625512624
FDZ56,OUT017,2244.287668197599
FDC22,OUT035,2215.4722758739367
FDU10,OUT035,2231.300767611085
FDS46,OUT045,2285.6219393647816
FDO08,OUT049,2270.9091907695442
NCV42,OUT018,2177.688320610414
FDP33,OUT035,2273.7073186825733
FDJ12,OUT046,2294.713777162408
FDH04,OUT045,2228.9894697071027
NCU54,OUT013,2311.978526671659
FDO36,OUT010,345.90515972695994
FDT37,OUT027,3691.2488625512624
FDD14,OUT010,350.83615403759813
FDA16,OUT013,2301.2043041029146
NCS42,OUT019,363.8622064973915
FDP10,OUT019,363.8622064973915
FDQ28,OUT049,2285.209074270395
FDK57,OUT010,299.0360588043445
FDK02,OUT013,2329.828726076169
FDW47,OUT018,2241.9466749810335
NCC42,OUT018,2220.785210885391
FDQ37,OUT018,2249.1384281715605
FDL40,OUT046,2338.131182067577
DRE13,OUT010,279.7312160781962
FDQ34,OUT027,3691.2488625512624
NCB54,OUT046,2294.0480929304717
FDS48,OUT049,2290.8797177276288
FDO15,OUT045,2281.430594200739
NCT30,OUT013,2313.063345419999
FDU49,OUT027,3691.2488625512624
FDE21,OUT046,2313.96930994545
FDS49,OUT019,363.8622064973915
FDT38,OUT027,3691.2488625512624
FDZ01,OUT045,2243.0921134355276
FDC41,OUT035,2258.4212363195948
DRG13,OUT010,333.8242236658966
NCZ42,OUT018,2198.5957364875194
NCM07,OUT045,2245.1631310459957
NCV17,OUT018,2239.769538981348
DRK39,OUT035,2216.1133051343195
FDS37,OUT018,2184.567057673754
FDV12,OUT019,363.8622064973915
NCG19,OUT018,2246.6729310162414
FDS51,OUT013,2334.0200712402116
NCO14,OUT046,2298.190128151408
FDC38,OUT046,2328.2691934463005
FDN15,OUT046,2337.144983205449
NCH42,OUT013,2302.01791816417
FDQ22,OUT046,2333.4467374724704
FDC05,OUT013,2332.787322662552
FDZ31,OUT013,2343.8820598614875
DRJ23,OUT049,2306.6588995216707
FDC52,OUT035,2236.478311637255
DRD12,OUT010,283.08429220943026
FDV55,OUT017,2251.6841596635563
FDD32,OUT046,2338.131182067577
FDR01,OUT049,2242.8271781704602
FDY08,OUT019,363.8622064973915
FDQ45,OUT045,2245.6808854486126
DRN11,OUT027,3691.2488625512624
NCS05,OUT018,2203.5267307981576
FDY32,OUT035,2218.997936806043
NCD31,OUT045,2258.501470656272
NCE06,OUT049,2244.8981957809283
NCP14,OUT046,2291.6565606898125
NCF18,OUT019,363.8622064973915
FDF14,OUT018,2184.049303271137
FDB22,OUT017,2203.705585021047
NCH54,OUT049,2282.743577115076
FDU27,OUT035,2273.2142192515093
FDS58,OUT027,3691.2488625512624
NCU29,OUT035,2219.392416350894
FDJ57,OUT013,2304.7792749781274
FDL56,OUT049,2285.702173701459
FDH60,OUT035,2278.638312993211
FDN24,OUT018,2216.3473160058165
FDD02,OUT017,2246.0135162063225
FDP15,OUT017,2239.110124171429
FDB28,OUT027,3691.2488625512624
DRC49,OUT045,2241.588160170783
NCG30,OUT018,2246.426381300709
FDJ14,OUT049,2266.964395321034
FDL52,OUT045,2231.5535867486346
NCG19,OUT027,3691.2488625512624
NCN41,OUT035,2265.324628354488
FDW22,OUT013,2315.9972870348292
FDI02,OUT013,2345.607907870211
FDV51,OUT045,2279.458196476484
FDV48,OUT046,2296.1930754555997
NCL17,OUT019,363.8622064973915
FDP46,OUT045,2274.5272021658457
FDU10,OUT045,2248.6394820349956
FDT37,OUT010,318.53814130291835
FDI27,OUT035,2224.446685519298
FDN51,OUT046,2338.8708312141725
FDW07,OUT035,2270.2556226651263
FDN45,OUT049,2311.589893832309
DRN37,OUT027,3691.2488625512624
DRF48,OUT049,2244.4297513214174
FDP38,OUT019,363.8622064973915
NCX18,OUT027,3691.2488625512624
FDK45,OUT018,2204.266379944753
FDZ37,OUT049,2256.1162078376296
FDS50,OUT018,2230.647199506667
NCR54,OUT018,2227.4420532047525
NCS17,OUT035,2273.2142192515093
FDV31,OUT046,2299.1763270135357
DRE27,OUT017,2222.5912932307915
FDN60,OUT013,2342.649311283828
FDK26,OUT013,2295.114526129277
FDX37,OUT018,2226.702404058157
FDW31,OUT046,2306.8193681950247
FDX26,OUT018,2234.098895524114
DRL49,OUT019,363.8622064973915
FDU49,OUT017,2260.313399707173
FDY58,OUT046,2308.298666488216
FDN03,OUT045,2247.1601837418043
NCV06,OUT010,304.4848075175996
FDH53,OUT045,2299.9218228656323
FDG31,OUT018,2206.7318771000723
NCC06,OUT045,2292.525331399675
FDS13,OUT049,2248.0540321397366
FDP16,OUT035,2273.2142192515093
FDA35,OUT013,2341.4165627061684
DRP47,OUT018,2224.4834566183695
FDY28,OUT010,285.59909930785557
FDY20,OUT035,2243.1351539566167
NCH30,OUT017,2248.4790133616416
NCR29,OUT019,363.8622064973915
NCP05,OUT013,2364.8387856817
NCF30,OUT019,363.8622064973915
FDA08,OUT035,2239.930007654702
FDN51,OUT027,3691.2488625512624
FDH12,OUT046,2298.190128151408
FDY39,OUT017,2190.317935467665
NCO53,OUT045,2278.718547329888
FDB40,OUT046,2337.144983205449
FDH02,OUT049,2252.0234825598004
FDY11,OUT027,3691.2488625512624
FDQ09,OUT019,363.8622064973915
FDP16,OUT013,2359.9077913710616
NCF55,OUT018,2179.7346832493286
FDY09,OUT027,3691.2488625512624
FDY39,OUT045,2224.995364315486
NCU53,OUT049,2243.2216577153113
NCT41,OUT049,2293.5917645984796
FDJ45,OUT046,2338.3777317831086
FDR28,OUT013,2336.4855683955307
FDN08,OUT013,2306.2585732713187
FDJ07,OUT049,2251.974172616694
FDZ09,OUT027,3691.2488625512624
FDQ14,OUT017,2209.869327909345
FDY12,OUT027,3691.2488625512624
FDK57,OUT046,2301.124069766238
FDD20,OUT049,2285.9487234169906
FDS36,OUT018,2188.1420285489667
FDI40,OUT049,2272.8815884937994
FDJ40,OUT045,2265.8979621222293
FDE08,OUT013,2357.9353936468065
DRK01,OUT013,2305.8147837833612
FDC58,OUT049,2266.4466409184165
FDE50,OUT046,2347.9931706888533
FDX48,OUT035,2269.022874087467
DRM35,OUT018,2194.6262860674556
FDG41,OUT013,2311.7812868992337
FDB52,OUT046,2338.3777317831086
FDV19,OUT045,2272.0617050105266
DRG48,OUT017,2192.660157765218
FDI26,OUT013,2297.481403398383
FDU11,OUT019,385.0236705930338
FDF59,OUT019,503.31645847141226
FDR07,OUT049,2321.451882453585
NCE06,OUT017,2192.882052509197
FDE10,OUT046,2283.7423148212383
NCO55,OUT046,2313.96930994545
FDZ13,OUT013,2306.8502925885955
FDT50,OUT017,2197.443222246537
FDH12,OUT010,296.10211718951473
FDD21,OUT045,2249.6256808971234
NCM05,OUT013,2301.845333363298
FDK04,OUT013,2304.4834153194893
FDN33,OUT017,2195.248929778303
NCM18,OUT010,312.8674978456845
DRC25,OUT049,2244.4297513214174
FDT47,OUT017,2211.2575048193285
FDD45,OUT027,3691.2488625512624
NCD07,OUT018,2191.692344452626
NCY54,OUT010,290.33285384606825
FDL12,OUT049,2294.331413745075
FDL02,OUT017,2262.7788968624923
FDC60,OUT035,2208.2483692088517
FDR37,OUT017,2245.5204167752586
FDY16,OUT017,2254.6427562499393
FDU26,OUT045,2281.1840444852073
FDN24,OUT013,2337.71831697319
FDH44,OUT013,2362.3732885263807
FDE23,OUT010,475.0043236486406
FDW60,OUT017,2190.983619699601
FDQ55,OUT049,2283.4832262616715
FDV32,OUT027,3691.2488625512624
FDV03,OUT010,335.55007167461986
FDY14,OUT010,299.5538132069614
NCL55,OUT027,3691.2488625512624
DRF25,OUT017,2208.5379594454726
FDX03,OUT046,2329.008842592896
FDF40,OUT045,2298.6890742879727
FDX24,OUT010,289.9630292727704
FDA25,OUT049,2297.53656004699
FDH21,OUT018,2198.0779820849025
FDB47,OUT010,292.15732174100435
FDT34,OUT019,363.8622064973915
FDS39,OUT010,282.76377757923865
NCU05,OUT046,2309.038315634812
FDE02,OUT049,2259.124114367119
FDL25,OUT035,2215.620205703256
FDC50,OUT049,2294.331413745075
FDZ32,OUT049,2254.562944629779
FDV14,OUT045,2296.7166765637176
FDR07,OUT045,2304.1131680296744
FDB26,OUT049,2285.209074270395
NCR50,OUT045,2298.4425245724406
FDP01,OUT018,2249.1384281715605
FDH57,OUT045,2252.559622511953
FDM60,OUT027,3691.2488625512624
FDA45,OUT017,2268.94263975079
